saddr,success,ttl
81.95.92.185,0,242
185.49.7.84,0,240
81.95.92.27,0,51
80.203.18.25,0,53
79.171.80.92,0,243
193.157.33.76,0,247
193.150.23.179,0,53
81.175.1.77,0,244
212.33.156.197,0,243
82.148.168.222,0,52
109.189.38.217,1,50
193.160.106.9,0,240
213.142.84.34,0,244
104.64.185.242,0,247
78.91.200.213,0,247
88.93.184.251,0,244
45.137.86.56,0,49
185.139.190.168,0,40
84.49.165.208,0,50
82.25.34.185,0,53
91.186.72.238,0,238
104.64.187.118,0,247
84.48.108.24,0,52
37.26.218.172,0,235
77.40.150.2,0,53
85.167.118.248,0,53
45.154.55.56,0,53
84.48.105.89,0,52
193.156.34.249,0,247
85.113.177.153,0,45
193.91.178.165,0,243
80.239.127.99,0,240
109.189.162.23,0,243
151.157.94.201,0,247
80.212.110.160,0,53
188.94.220.45,0,53
158.39.114.116,0,45
84.49.164.69,0,52
81.88.68.57,0,51
172.238.152.52,0,247
84.49.214.21,0,52
80.202.235.19,0,53
45.138.212.199,0,43
185.181.61.56,0,53
78.91.166.217,0,247
151.157.226.181,0,247
169.40.160.198,0,54
158.39.4.109,0,246
178.232.192.85,0,56
212.33.149.89,0,240
143.14.42.110,0,54
144.127.71.229,0,241
212.67.60.173,0,49
158.37.3.50,0,247
84.49.198.75,0,52
78.91.186.99,0,247
62.97.242.254,0,243
151.157.147.55,0,247
193.220.184.236,0,241
188.113.80.225,0,59
62.176.217.115,0,245
62.50.185.177,0,53
178.174.125.251,0,51
213.52.40.215,0,243
109.189.145.16,0,52
158.39.59.98,0,247
88.92.84.231,0,244
195.1.200.181,0,240
86.105.22.116,0,242
78.91.84.87,0,247
151.157.181.164,0,247
89.10.173.67,0,51
178.232.117.102,0,55
38.180.77.198,0,46
81.95.89.20,0,51
82.148.176.109,0,51
195.204.224.77,0,239
185.92.211.225,0,52
155.4.171.97,0,239
185.148.178.211,0,240
193.156.100.16,0,247
193.168.158.236,0,52
84.49.185.246,0,54
172.238.152.169,0,247
84.215.252.94,0,123
78.91.216.60,0,247
51.175.154.102,0,55
84.48.56.253,0,51
82.116.67.229,0,242
143.14.40.224,0,54
81.93.101.179,0,43
89.10.118.120,0,52
86.62.150.51,0,49
157.22.95.16,0,52
193.156.20.32,0,55
128.39.69.101,0,247
151.157.35.149,0,247
193.157.33.93,0,247
213.138.187.93,0,50
88.91.138.83,0,244
213.52.36.180,0,244
193.220.186.145,0,241
79.171.80.3,0,243
213.52.55.47,0,243
88.93.177.185,0,243
188.124.158.145,0,52
89.10.241.176,0,51
82.196.192.209,0,241
158.39.21.33,0,247
85.252.133.254,0,241
158.39.67.141,0,239
136.234.164.138,0,49
104.64.179.244,0,247
83.243.187.22,0,56
151.157.66.160,0,247
89.10.169.175,0,51
85.167.155.242,0,52
195.139.20.153,0,240
158.37.161.77,0,247
195.1.251.109,0,243
81.166.190.171,0,49
104.64.168.243,0,247
23.214.96.220,0,247
84.234.251.133,1,50
213.145.168.113,0,244
85.113.170.104,0,44
139.117.254.92,0,236
89.10.224.47,0,53
212.125.202.81,0,244
93.158.98.52,0,54
