saddr,success,ttl
155.4.216.137,0,239
89.10.220.203,0,48
82.194.204.35,0,59
193.69.222.203,0,51
195.181.157.105,0,49
178.248.101.29,0,47
91.90.43.55,0,245
45.138.212.144,0,43
62.92.153.177,0,240
89.151.224.80,0,242
89.10.163.244,0,53
77.223.161.237,0,47
141.195.63.166,0,42
157.22.95.214,0,52
5.249.255.216,0,50
85.165.191.75,0,52
217.22.47.86,0,52
93.124.193.43,0,243
62.128.242.226,0,240
82.134.23.199,0,243
155.4.193.17,0,49
82.164.218.192,0,52
5.100.177.107,0,47
93.89.47.15,0,245
178.255.145.173,0,245
62.50.164.83,0,245
194.248.33.89,0,243
38.244.172.184,0,46
146.247.179.89,0,243
213.52.66.2,0,242
85.166.17.76,0,52
146.247.203.156,0,241
213.236.227.17,0,48
193.91.249.131,0,116
77.110.235.160,0,244
77.223.169.249,0,98
77.223.172.41,0,242
84.49.174.76,0,51
212.33.144.185,0,243
84.49.223.252,0,52
80.232.40.160,0,243
141.195.10.176,0,237
92.220.63.43,0,243
155.4.193.92,0,49
217.149.126.112,0,245
88.88.47.27,0,53
89.250.112.1,0,244
85.164.242.48,0,51
104.239.53.90,0,53
83.223.212.185,0,44
89.10.246.181,0,51
213.161.247.216,0,242
130.49.29.12,0,52
46.227.157.60,0,52
84.49.138.164,0,54
62.89.47.25,1,52
193.220.254.190,1,48
195.181.158.122,0,49
77.222.191.3,0,43
213.161.227.31,0,242
195.1.250.92,0,243
81.93.171.36,1,243
84.48.48.153,0,53
81.166.6.42,0,244
193.69.65.65,0,51
217.170.194.135,0,51
185.125.169.38,0,54
85.93.253.148,0,50
84.205.49.98,0,48
195.1.150.181,0,245
84.16.197.79,0,245
89.10.102.219,0,52
62.63.10.1,0,239
157.22.63.83,0,52
194.242.11.100,0,52
38.180.1.174,0,46
143.110.115.121,0,96
91.123.39.99,0,47
80.239.87.24,0,243
178.248.98.211,0,47
79.160.197.135,0,51
193.8.175.241,0,43
82.146.72.126,0,77
81.167.27.1,0,244
146.192.134.144,0,240
80.239.102.182,0,241
84.49.222.99,0,52
146.247.172.207,0,241
193.8.175.153,0,43
217.22.39.80,0,51
129.240.159.1,0,51
147.12.32.120,0,49
185.92.211.149,0,51
213.145.165.141,0,244
84.49.200.247,0,54
46.226.12.116,0,53
84.49.153.31,0,51
185.152.32.70,0,51
109.247.86.210,0,52
78.31.87.83,0,40
146.247.252.41,0,53
81.167.221.52,0,245
80.232.53.27,0,244
89.10.212.49,0,50
95.130.221.13,0,246
89.10.246.89,0,51
185.45.176.10,0,49
62.73.211.249,0,240
136.234.164.92,0,52
178.174.127.208,0,51
38.180.1.244,1,46
155.4.203.94,0,234
185.174.84.48,1,51
96.62.45.187,0,53
212.125.222.147,0,52
80.202.32.76,0,50
77.95.72.68,0,243
193.213.156.175,0,243
88.88.186.67,0,52
213.138.187.75,0,50
193.213.14.13,0,240
195.181.149.14,0,49
109.247.196.195,0,244
93.89.43.191,0,245
85.221.51.28,0,51
217.18.192.215,0,240
62.128.238.240,0,240
195.225.7.126,0,245
185.174.87.147,1,51
79.161.81.251,0,244
193.161.172.253,0,239
45.67.8.23,0,51
85.200.254.248,0,244
80.232.2.158,0,48
5.100.176.62,0,47
79.160.115.104,0,239
193.215.43.69,0,244
77.70.142.182,0,45
85.200.238.241,0,242
89.10.244.92,0,51
77.223.167.191,0,47
82.148.185.227,0,51
89.10.165.17,0,53
195.204.20.247,0,51
88.93.130.120,0,244
89.10.210.211,0,50
89.207.140.7,0,51
84.49.209.181,0,52
217.118.35.1,0,242
155.4.3.112,0,47
136.234.165.133,0,51
62.97.205.229,0,244
81.95.82.193,0,52
85.113.183.35,0,45
82.164.71.80,0,51
176.221.91.253,0,244
89.10.222.23,0,48
80.212.190.181,0,53
38.180.1.61,1,46
141.0.136.133,0,97
217.170.136.192,0,51
80.212.177.243,0,53
89.10.171.93,0,52
81.166.123.113,0,244
195.225.16.160,0,244
