saddr,success,ttl
146.247.180.112,0,244
185.101.35.216,0,51
141.195.61.237,0,42
195.181.147.51,0,49
84.48.103.122,0,116
146.247.154.194,0,52
88.93.172.57,0,244
84.49.215.112,0,52
193.35.52.207,0,52
148.122.178.5,1,49
104.239.53.75,0,52
64.137.65.202,0,53
213.128.172.59,0,49
84.49.161.204,0,52
193.213.60.225,0,244
62.101.231.249,0,240
136.234.165.13,0,52
195.1.207.177,0,240
85.93.252.113,0,47
85.113.160.15,0,45
79.160.115.5,0,243
38.244.172.244,1,46
213.239.96.117,0,243
193.214.103.144,0,243
193.213.202.121,0,241
92.221.119.154,0,52
195.181.148.27,0,104
79.160.228.172,0,239
213.138.170.222,0,51
84.234.221.79,0,51
62.92.25.49,0,239
193.75.107.162,0,50
193.69.8.129,0,243
84.234.255.144,0,242
217.168.82.131,0,242
37.26.214.194,0,245
84.49.134.214,0,51
85.93.240.172,0,47
158.39.188.193,0,243
86.62.183.162,0,240
213.145.164.197,0,243
81.191.23.234,0,51
85.200.238.103,0,242
155.4.224.157,0,239
176.125.244.154,0,237
195.18.2.8,0,38
193.213.90.181,0,244
109.247.191.241,0,243
46.66.186.15,0,51
89.207.141.14,0,51
188.93.184.150,0,47
31.45.115.226,0,52
82.148.182.212,0,51
146.247.204.212,0,242
195.1.14.114,0,243
84.48.68.172,0,51
185.195.143.1,0,241
217.149.123.45,0,245
84.49.132.143,0,51
217.68.115.217,0,244
195.204.49.117,0,242
185.24.189.216,0,47
80.232.92.89,0,239
79.160.137.56,0,244
5.83.231.37,0,47
31.45.86.165,0,51
185.226.203.181,0,45
212.33.139.209,0,244
195.225.2.95,0,244
93.89.32.255,0,245
217.116.87.151,0,49
5.100.184.236,0,47
83.243.172.217,0,54
78.26.46.102,0,235
85.252.185.150,0,51
185.168.243.139,0,49
213.128.167.7,0,49
194.110.207.222,0,53
147.12.33.14,0,49
92.62.41.108,0,46
93.124.131.111,0,241
62.92.145.117,0,244
62.101.229.49,0,244
185.112.27.61,0,244
89.10.134.193,0,51
193.91.144.45,0,241
5.249.251.211,1,49
178.248.99.143,0,47
91.149.1.117,0,240
80.232.52.189,0,240
79.161.175.209,0,243
217.17.208.122,0,246
84.215.12.90,0,51
62.92.225.147,0,243
155.4.183.166,0,47
217.31.104.28,0,49
84.49.219.83,0,52
185.90.180.13,0,232
185.206.225.125,0,46
80.232.65.218,0,243
82.146.73.12,0,106
83.108.163.58,0,52
109.247.130.88,0,244
84.49.213.63,0,52
195.225.10.173,0,245
89.9.170.90,0,244
84.49.189.254,0,51
85.166.86.120,0,52
137.221.28.214,0,242
213.234.73.129,0,219
82.148.178.47,0,51
5.249.252.60,0,49
94.139.67.237,0,236
146.70.219.180,0,46
62.97.243.133,0,240
89.10.255.230,0,49
31.169.48.231,0,246
84.20.114.18,0,52
93.124.194.47,0,239
139.112.7.91,0,241
81.88.64.31,0,51
81.93.168.77,0,245
147.12.36.239,0,49
91.123.32.104,0,48
84.48.78.108,0,51
80.232.88.13,0,245
82.134.39.115,0,244
85.113.173.113,0,45
80.202.204.169,0,54
178.248.99.187,0,47
77.222.167.117,0,37
37.26.213.245,0,245
193.215.151.157,0,240
193.90.26.80,0,242
195.139.23.59,0,242
88.93.208.9,0,244
185.92.211.80,0,50
155.4.108.245,0,50
84.20.112.41,0,51
91.189.181.181,0,244
185.49.4.62,0,53
38.180.76.56,0,46
185.36.124.31,0,52
84.49.138.236,0,53
104.250.206.163,0,53
147.12.39.92,0,49
5.83.229.164,0,46
213.239.107.187,0,243
141.195.59.76,0,237
81.88.71.141,0,51
84.48.79.236,0,51
185.67.43.149,0,50
213.179.41.162,0,53
82.134.93.176,0,243
213.179.59.88,0,51
193.212.243.169,0,242
217.118.51.129,0,243
80.232.18.177,0,244
155.4.95.54,0,52
166.1.105.243,0,46
91.90.46.108,0,53
93.124.197.193,0,243
212.67.52.75,0,245
89.10.221.37,0,48
85.167.212.74,0,53
155.4.89.65,0,238
79.160.197.245,0,51
193.0.222.6,0,51
155.4.209.228,0,48
185.174.85.62,1,51
81.167.117.143,0,244
77.223.165.98,0,47
78.26.36.106,0,235
62.101.232.176,0,244
46.203.12.171,0,53
77.110.204.127,0,244
155.4.60.9,0,242
178.232.170.131,0,57
89.248.3.95,0,241
79.161.253.35,0,239
157.22.95.38,0,52
178.164.1.63,0,243
82.148.184.251,0,51
82.134.92.141,0,243
82.148.173.3,0,52
92.62.37.11,0,46
155.4.5.21,0,48
83.108.33.2,0,49
193.214.77.213,0,244
84.16.211.129,0,245
84.48.49.43,0,53
195.225.20.72,0,244
89.10.209.176,0,50
89.10.93.138,0,54
193.247.202.11,0,246
178.232.80.155,1,55
178.174.117.119,0,52
157.22.123.206,0,51
195.225.27.47,0,244
46.227.158.143,0,52
62.92.54.81,0,244
141.195.37.165,0,43
213.138.172.254,0,52
195.181.141.146,0,63
93.89.35.65,0,245
84.48.67.20,0,51
62.97.195.194,1,51
213.138.165.237,0,51
193.213.102.238,0,241
185.58.136.163,0,237
84.20.112.183,0,50
212.67.59.45,0,49
178.232.171.85,0,54
88.93.201.166,0,244
193.213.52.193,0,244
91.123.39.42,0,47
46.66.183.51,0,51
77.223.163.179,0,47
89.10.139.11,0,52
84.205.47.238,0,48
37.120.203.61,0,46
141.0.74.133,0,244
213.161.246.147,0,242
64.137.79.208,0,52
79.170.85.23,0,246
81.95.90.220,0,51
91.241.2.105,0,239
178.174.126.208,0,51
178.232.102.158,1,56
80.232.49.127,0,241
128.39.54.1,0,240
62.50.182.224,0,242
81.166.123.131,0,239
62.92.210.49,0,241
213.128.176.1,0,50
85.252.185.1,0,243
176.124.62.188,0,237
89.10.224.238,0,53
84.48.71.78,0,51
84.49.223.158,0,52
82.134.25.148,0,243
64.137.79.8,0,53
185.87.54.243,0,1
195.181.135.161,0,35
91.149.4.78,0,52
81.167.64.49,0,239
62.92.238.133,0,244
62.97.246.111,0,243
89.9.101.78,0,242
212.125.228.153,0,244
81.166.10.120,0,244
85.93.235.69,0,47
85.19.218.185,0,244
81.88.69.161,0,51
193.212.76.109,0,242
157.22.63.6,0,51
62.92.43.179,0,240
51.120.51.213,0,51
38.180.76.108,1,46
158.38.119.204,0,240
217.170.194.236,0,52
213.138.181.212,0,51
147.12.39.58,0,49
31.169.51.229,0,244
213.138.173.7,0,52
37.26.212.228,0,245
89.10.84.18,0,50
83.109.125.151,0,242
89.10.216.144,0,51
84.48.81.225,0,51
185.7.61.81,1,53
77.222.160.9,0,42
80.239.44.3,0,52
82.194.193.49,0,53
77.70.157.87,0,45
84.48.76.147,0,51
129.241.8.224,0,46
217.118.36.114,0,49
213.138.185.132,0,50
188.94.216.240,0,246
84.205.52.245,0,49
84.214.152.106,0,244
89.10.219.56,0,51
91.135.48.144,0,50
82.134.37.81,0,244
192.146.170.48,0,242
195.18.204.190,1,51
84.48.69.254,0,51
77.223.161.23,0,47
89.10.87.219,0,50
213.236.165.120,0,241
212.37.230.219,0,240
85.19.30.3,0,240
185.200.252.42,0,50
155.4.33.201,0,48
109.247.84.190,0,52
82.134.39.80,0,243
46.202.251.178,0,53
88.94.102.131,0,244
77.222.199.192,0,244
158.37.215.180,0,243
79.160.226.87,0,239
62.50.169.31,0,245
85.167.79.112,0,52
81.166.5.133,0,244
213.52.123.201,0,241
217.168.86.255,0,244
193.215.172.129,0,244
185.3.2.183,0,242
213.188.13.209,0,242
77.223.173.161,0,47
217.17.220.251,0,246
212.125.228.150,0,244
62.50.166.105,0,245
62.50.164.155,0,245
89.207.138.68,0,51
77.222.162.249,0,44
217.31.100.144,0,48
185.139.189.109,0,43
81.167.219.160,0,247
178.174.112.235,0,52
89.10.173.197,0,51
77.110.203.73,0,243
109.68.95.159,0,243
84.205.56.181,0,48
80.239.86.182,0,243
158.39.184.241,0,242
212.33.143.81,0,245
213.52.58.91,0,51
31.24.135.48,0,53
178.248.97.69,0,47
91.205.187.130,1,52
185.35.200.73,0,54
136.234.217.216,0,52
109.233.56.35,0,53
185.139.172.77,0,54
217.17.208.184,0,246
195.139.13.213,0,242
141.195.52.136,0,42
89.10.202.130,0,51
85.252.23.200,0,244
82.117.32.39,0,53
81.191.16.50,0,52
5.100.181.143,0,47
84.213.181.71,0,54
195.1.175.157,0,243
185.92.211.205,0,51
212.67.54.42,0,245
89.10.227.97,0,53
185.36.124.118,0,52
77.241.103.170,0,51
171.22.154.190,0,235
212.20.207.5,0,243
84.205.59.201,0,46
148.123.28.48,1,117
185.26.181.250,0,50
89.10.156.9,0,49
84.234.224.93,0,239
85.93.254.118,0,47
87.248.16.168,0,51
193.214.229.1,0,241
91.123.58.3,0,243
84.234.217.97,0,244
81.167.22.163,0,55
195.139.14.187,0,243
46.66.187.167,0,51
62.97.249.236,0,243
161.4.90.40,0,243
213.167.127.246,0,244
92.62.32.101,0,46
195.159.128.172,1,49
84.234.212.237,0,243
141.195.52.190,0,42
157.22.123.44,0,51
46.66.186.115,0,51
84.49.134.174,0,51
62.209.78.101,0,52
213.109.111.121,0,46
148.123.28.22,1,117
85.200.249.115,0,244
109.247.13.30,0,52
195.139.23.183,0,241
84.48.104.13,0,52
84.48.72.140,0,51
85.164.14.3,0,53
213.52.52.0,0,244
82.134.45.219,0,243
37.253.161.40,0,51
78.26.17.143,0,235
62.92.145.169,0,244
212.67.56.28,0,49
81.95.92.205,0,51
62.92.254.37,0,242
185.117.97.229,1,52
109.68.90.38,0,245
80.202.234.66,0,53
51.120.82.244,0,49
185.49.4.239,0,53
193.213.91.117,0,244
85.19.26.79,0,238
95.111.166.129,0,245
91.135.57.184,0,47
84.247.50.136,0,46
79.160.247.229,0,239
193.247.202.57,0,246
185.197.222.1,0,244
89.10.213.88,0,50
193.215.150.21,0,239
46.203.63.108,0,52
146.192.171.18,0,240
213.234.79.186,0,220
89.250.125.130,0,244
178.164.8.111,0,245
46.66.188.160,0,51
217.170.192.173,0,241
195.225.6.255,0,244
85.19.30.119,0,240
178.248.99.3,0,47
193.213.23.45,0,241
213.239.68.90,0,52
94.139.67.254,0,234
46.66.163.62,0,52
212.169.71.0,0,247
195.225.16.185,0,244
193.71.100.57,0,242
141.195.32.233,0,44
84.48.85.51,0,51
84.48.59.64,0,51
84.48.109.210,0,52
85.200.254.27,0,243
78.26.46.53,0,235
155.4.244.251,0,50
185.200.254.184,0,50
89.250.123.80,0,244
82.148.176.162,0,51
80.213.163.131,0,53
130.49.29.15,0,51
193.213.156.74,0,51
84.48.71.24,0,51
89.250.123.152,0,244
185.139.175.100,0,54
89.250.119.217,0,244
87.248.15.147,0,48
81.27.35.103,0,53
64.137.68.33,0,52
80.202.35.222,0,50
185.138.75.94,0,113
91.184.142.7,0,242
80.232.0.149,0,239
85.93.232.60,0,50
213.52.61.134,0,116
46.227.154.53,0,52
213.184.210.125,0,242
89.10.176.196,0,51
84.49.131.176,0,52
178.74.23.82,0,51
213.236.227.224,0,48
91.189.182.165,0,244
193.214.228.41,0,244
88.93.191.81,0,244
195.225.23.136,1,243
213.236.160.52,0,48
82.134.92.129,0,243
141.195.36.228,0,44
85.252.133.8,0,241
129.241.152.206,0,46
176.221.94.37,0,243
31.45.119.193,0,52
170.168.189.37,0,51
82.146.76.59,0,48
45.88.125.249,0,115
155.4.166.226,0,243
89.10.201.212,0,51
62.50.167.189,0,246
141.0.97.13,0,247
91.123.36.139,1,45
84.205.50.134,0,47
91.90.43.248,0,246
85.93.236.237,0,47
51.120.2.197,1,49
62.50.162.180,0,245
77.222.190.212,0,43
185.67.42.11,0,50
91.192.220.241,0,54
213.52.66.215,0,242
78.26.16.187,0,235
89.10.246.8,0,51
89.9.182.117,0,244
85.166.149.38,0,244
85.19.79.117,0,244
85.166.159.166,0,52
89.10.133.50,0,51
91.135.52.249,0,47
193.212.44.250,0,242
46.203.138.102,0,52
91.205.187.72,0,247
193.215.144.123,0,238
141.195.31.131,0,235
85.252.252.63,0,50
92.220.152.132,0,52
62.101.210.111,0,242
213.138.180.19,0,51
213.187.161.161,0,243
195.225.12.84,0,245
77.222.173.102,0,45
146.247.128.164,0,54
176.125.246.160,0,237
82.148.183.223,0,51
92.220.46.133,0,244
128.90.163.208,0,114
84.212.45.157,1,53
91.135.55.170,0,47
