saddr,success,ttl
185.181.62.43,0,53
152.65.54.98,0,87
193.212.204.49,0,241
217.149.125.23,0,53
84.205.45.7,0,48
213.52.127.251,0,241
84.49.164.55,0,52
155.4.10.167,0,48
152.65.52.113,0,179
193.212.84.210,0,242
158.36.21.208,0,245
85.93.255.187,0,47
185.49.5.97,0,53
79.160.91.1,0,243
46.227.153.168,0,51
195.1.2.101,0,244
82.134.95.17,0,243
213.52.40.169,0,240
84.20.114.60,0,52
185.181.61.83,0,53
193.212.92.121,0,237
85.200.240.244,0,244
212.125.229.213,0,244
85.113.163.90,0,44
85.165.224.142,0,52
213.236.227.193,0,48
195.139.80.133,0,47
46.66.181.197,0,51
193.213.191.5,0,242
85.119.141.21,0,241
89.10.139.36,0,52
141.0.13.210,0,50
89.10.90.118,0,51
176.124.61.190,0,237
94.143.68.172,0,48
88.94.52.10,0,244
185.9.91.202,0,92
84.205.45.176,1,48
82.134.32.169,0,243
84.49.216.93,0,52
91.135.60.178,0,41
80.203.7.34,0,54
141.0.102.89,0,243
155.4.58.95,0,47
217.118.50.169,0,52
212.125.234.46,0,244
80.213.239.17,0,52
185.49.4.113,0,53
84.205.39.10,0,46
85.119.138.208,0,242
193.214.140.86,0,243
31.24.135.248,0,53
89.10.219.93,0,51
137.221.28.82,0,242
109.247.178.192,0,245
84.48.56.234,0,51
88.92.68.47,0,244
155.4.59.16,0,52
81.95.93.54,0,51
141.195.58.19,0,237
88.94.112.2,0,244
193.215.144.112,0,238
81.166.10.162,0,244
195.181.134.221,0,49
185.7.132.159,0,242
37.32.55.129,0,245
79.160.87.160,0,54
213.145.188.17,0,243
81.191.194.198,0,50
62.73.255.252,0,244
46.203.127.86,0,53
81.95.93.61,0,51
213.236.203.241,0,243
77.223.186.151,0,47
212.125.203.209,0,240
193.8.175.84,0,43
146.247.177.140,0,244
46.203.63.162,0,53
81.27.40.253,0,53
195.225.2.47,0,244
81.95.82.126,0,52
84.49.130.184,0,52
143.110.126.210,0,47
178.174.119.166,0,116
79.161.108.33,1,114
78.26.34.172,0,235
213.166.176.252,0,245
20.100.170.196,0,51
193.212.16.126,0,243
62.97.216.17,1,50
85.93.231.190,0,50
178.232.5.94,0,53
62.50.164.211,0,245
130.49.29.187,0,51
148.123.6.173,0,51
84.49.180.177,0,49
82.134.16.183,0,244
79.160.133.93,0,244
185.87.54.237,0,1
213.138.171.67,0,51
85.164.221.42,0,51
193.28.236.189,0,243
195.110.29.83,0,51
213.128.182.86,0,177
82.145.220.38,0,50
45.67.11.216,0,52
89.10.150.210,0,50
31.169.49.23,0,245
88.93.45.4,0,244
80.232.50.175,0,243
193.212.248.162,0,242
91.213.203.132,0,47
91.123.39.33,0,47
195.1.10.184,0,240
84.49.212.6,0,52
84.49.165.179,0,50
141.195.58.89,0,237
79.161.175.189,0,242
213.236.224.69,0,244
104.250.206.211,0,52
157.22.63.189,0,51
195.0.224.65,0,244
185.58.138.63,0,44
88.93.150.139,0,244
185.174.84.116,1,51
158.37.215.79,0,243
85.113.174.138,0,43
148.122.131.24,1,117
62.97.246.145,0,241
81.167.205.2,0,51
88.88.125.8,0,52
93.124.243.49,0,52
109.189.78.42,0,51
62.92.29.17,0,243
85.252.101.209,0,43
82.145.212.130,0,44
81.95.86.245,0,52
193.215.151.172,0,241
84.49.161.253,0,52
85.164.12.184,0,53
185.143.217.108,0,38
85.200.206.211,0,243
217.149.113.197,0,245
62.50.173.180,0,245
193.220.103.89,0,46
82.145.211.27,0,46
146.247.231.57,0,54
89.10.147.184,0,52
85.221.50.197,0,51
77.223.165.204,0,47
85.200.206.87,0,243
79.160.33.24,0,239
89.10.120.199,0,49
62.97.255.137,0,244
193.212.209.209,0,241
77.241.106.66,0,50
104.250.207.163,0,52
82.117.32.14,0,51
185.97.198.211,0,237
185.91.153.19,0,49
80.232.49.249,0,244
88.92.97.236,0,244
84.205.62.42,0,48
195.225.30.3,0,244
37.72.187.133,0,47
195.0.191.197,0,243
193.215.145.17,0,239
84.49.221.122,0,52
82.134.52.156,0,243
129.240.168.179,0,51
195.181.148.115,0,43
