saddr,success,ttl
146.247.180.112,0,244
195.181.147.51,0,49
193.35.52.207,0,52
141.195.35.105,1,43
64.137.65.202,0,53
136.234.165.13,0,52
193.213.60.225,0,244
85.93.252.113,0,47
193.214.103.144,0,243
193.213.202.121,0,241
38.244.172.244,1,46
79.160.115.5,0,243
193.75.107.162,0,50
62.92.25.49,0,239
37.253.163.76,0,240
37.26.214.194,0,245
213.138.170.222,0,52
84.234.255.144,0,242
152.65.97.24,0,53
213.145.164.197,0,243
81.191.23.234,0,51
195.18.2.8,0,38
193.213.90.181,0,244
188.93.184.150,0,47
217.149.123.45,0,245
217.68.115.217,0,244
46.66.186.15,0,240
93.89.32.255,0,245
82.146.71.248,0,106
185.226.203.181,0,45
217.116.87.151,0,49
82.134.57.79,0,244
147.12.33.14,0,49
92.62.41.108,0,46
93.124.131.111,0,241
185.112.27.61,0,244
5.249.251.211,1,50
91.149.1.117,0,240
62.92.225.147,0,243
62.92.145.117,0,244
109.247.75.121,0,244
185.206.225.125,0,46
195.0.230.148,0,52
82.146.73.12,0,106
82.148.178.47,0,51
84.49.189.254,0,51
158.39.74.85,1,51
146.70.219.180,1,46
89.10.255.230,0,49
155.4.174.47,1,46
93.124.194.47,0,239
31.169.48.231,0,246
81.93.168.77,0,245
147.12.36.239,0,49
84.48.78.108,0,51
85.113.173.113,0,45
155.4.108.245,0,50
37.26.213.245,0,245
193.215.151.157,0,240
91.189.181.181,0,243
84.20.112.41,0,51
38.180.76.56,1,46
185.36.124.31,0,49
5.83.229.164,0,46
147.12.39.92,0,49
185.92.211.80,0,52
81.88.71.141,0,51
141.195.59.76,0,237
104.250.206.163,0,53
193.212.243.169,0,242
213.179.41.162,0,53
80.232.18.177,0,244
166.1.105.243,0,46
212.67.52.75,0,245
78.26.36.106,0,235
79.160.197.245,0,51
89.10.221.37,0,48
193.0.222.6,1,51
178.164.1.63,0,243
82.148.184.251,0,51
155.4.60.9,0,242
79.161.253.35,0,239
193.214.77.213,0,244
82.148.173.3,0,52
157.22.123.206,0,52
82.134.92.141,0,243
84.48.49.43,0,53
195.225.10.84,1,50
195.225.20.72,0,244
89.10.209.176,0,50
93.89.35.65,0,245
62.92.54.81,0,244
46.66.183.51,1,47
37.120.203.61,0,46
84.20.112.183,0,50
178.232.171.85,0,54
213.52.49.166,0,49
109.233.61.16,1,53
193.213.52.193,0,244
81.166.123.131,0,239
82.134.25.148,0,243
64.137.79.8,0,52
81.95.90.220,0,51
178.232.102.158,0,56
80.232.49.127,0,241
91.149.4.78,0,52
176.124.62.188,0,237
128.39.54.1,0,240
178.174.126.208,0,51
85.252.23.203,0,52
81.167.64.49,0,239
212.125.228.153,0,244
62.97.246.111,0,243
62.92.238.133,0,244
193.212.76.109,0,242
89.10.84.18,0,50
46.66.165.14,0,239
31.169.51.229,1,244
62.92.43.179,0,240
85.93.235.69,0,47
81.88.69.161,0,51
217.170.194.236,1,52
84.48.81.225,0,51
37.26.212.228,0,245
77.70.157.87,0,45
82.194.193.49,1,52
82.134.37.81,0,244
195.139.120.82,0,48
84.48.69.254,0,51
213.138.185.132,0,50
84.205.52.245,0,49
188.94.216.240,0,246
192.146.170.48,0,242
82.134.39.80,0,243
77.222.199.192,0,244
83.118.184.200,0,50
79.160.226.87,0,239
185.3.2.183,0,242
217.170.201.227,1,51
89.207.138.68,0,51
77.223.173.161,0,47
217.17.220.251,0,246
62.50.166.105,0,245
81.166.5.133,0,244
193.107.58.18,0,246
62.92.100.139,0,51
217.144.76.65,0,239
84.205.56.181,0,48
81.191.27.53,0,52
89.10.173.197,0,51
77.110.203.73,0,243
158.39.184.241,0,242
193.215.169.217,0,244
80.239.86.182,0,243
91.205.187.130,1,52
213.52.58.91,1,51
217.17.208.184,0,246
178.248.97.69,0,47
213.52.76.171,0,53
86.62.150.70,0,48
81.191.16.50,0,52
82.117.32.39,0,53
193.214.27.41,0,244
212.67.54.42,0,245
185.243.217.146,1,53
146.192.141.97,0,240
84.213.181.71,0,54
62.101.196.6,0,243
5.100.181.143,0,47
88.92.207.70,0,243
171.22.154.190,0,235
84.205.59.201,0,46
195.181.153.57,0,34
185.3.3.12,0,242
185.36.124.118,0,48
77.241.103.170,0,51
212.20.207.5,0,243
85.93.254.118,0,47
129.240.114.51,0,50
89.10.202.225,0,51
185.142.243.8,1,44
89.10.156.9,0,49
5.100.185.114,0,47
84.234.212.237,0,243
31.204.79.85,0,237
81.167.22.163,0,55
91.123.58.3,0,243
141.195.52.190,0,42
213.167.127.246,0,244
109.247.75.234,1,55
141.195.38.235,0,44
193.220.157.1,0,43
213.109.111.121,0,46
83.108.217.175,0,52
157.22.123.44,0,51
109.247.13.30,0,52
85.200.249.115,0,244
84.48.72.140,0,51
193.107.30.137,0,245
213.234.77.12,0,221
62.92.254.37,0,242
185.49.4.239,0,53
193.213.91.117,0,244
95.111.166.129,0,245
85.200.254.49,0,243
62.50.161.227,0,245
78.158.245.128,0,49
217.170.200.46,1,50
78.26.17.143,0,235
85.164.14.3,0,53
185.14.97.181,1,54
194.68.32.223,0,46
104.250.207.181,0,53
84.247.50.136,0,46
81.95.92.205,0,51
84.48.109.236,0,52
80.202.234.66,0,53
80.202.237.81,0,53
89.10.213.88,0,50
80.232.43.9,0,244
46.203.63.52,0,53
213.167.127.30,0,244
185.197.222.1,0,244
178.164.8.111,0,245
213.239.68.90,0,52
85.164.55.155,1,51
193.90.100.97,0,239
141.195.17.230,0,235
89.250.125.130,0,244
84.210.193.196,0,55
79.161.228.116,1,115
193.215.150.21,0,239
195.225.6.255,0,244
62.97.197.52,0,243
62.209.109.12,0,244
46.203.63.108,0,53
81.88.69.253,0,51
213.138.171.166,0,52
147.12.36.161,0,49
92.220.126.119,0,242
146.192.171.18,0,240
195.1.37.68,0,51
148.122.183.3,0,49
79.161.219.125,0,243
213.234.89.32,0,243
213.52.121.155,0,51
81.191.25.231,0,49
141.195.48.67,0,237
89.207.143.231,0,51
85.252.105.49,0,48
77.241.105.106,0,244
195.225.16.185,0,244
89.10.223.46,0,48
89.10.247.222,0,51
141.195.32.233,0,44
84.48.85.51,0,51
185.138.75.94,0,113
193.213.156.74,0,51
185.58.138.111,1,44
91.184.142.7,0,242
89.250.123.80,0,244
155.4.244.251,0,50
212.67.52.228,0,245
185.139.175.100,0,54
46.227.154.53,0,52
85.19.29.179,0,244
