saddr,success,ttl
185.101.35.216,1,51
141.195.61.237,0,42
84.48.103.122,0,116
146.247.180.112,0,244
146.247.154.194,0,52
88.93.172.57,0,244
195.181.147.51,0,49
84.49.215.112,0,52
85.252.22.65,0,53
185.116.4.130,1,53
193.35.52.207,0,52
64.137.65.202,0,53
104.239.53.75,0,53
141.195.35.105,1,43
213.128.172.59,0,49
84.49.161.204,0,52
193.213.60.225,0,244
195.1.207.177,0,240
136.234.165.13,0,52
85.93.252.113,0,47
213.161.249.197,0,242
85.113.160.15,0,45
193.214.103.144,0,243
193.213.202.121,0,241
79.160.115.5,0,243
38.244.172.244,1,46
84.234.221.79,0,51
62.92.25.49,0,239
193.75.107.162,0,50
79.160.228.172,0,239
213.138.170.222,0,51
37.26.214.194,0,245
84.234.255.144,0,242
84.49.134.214,0,51
85.93.240.172,0,47
158.39.188.193,0,243
152.65.97.24,0,53
86.62.183.162,0,240
185.114.58.131,0,55
213.145.164.197,0,243
81.191.23.234,0,51
155.4.224.157,0,239
37.253.163.76,0,238
176.125.244.154,0,237
85.200.238.103,0,242
109.247.191.241,0,243
195.18.2.8,0,38
89.207.141.14,0,51
193.213.90.181,0,244
188.93.184.150,0,47
82.148.182.212,0,51
31.45.115.226,0,52
109.247.31.234,1,52
84.49.132.143,0,51
46.66.186.15,0,238
185.195.143.1,0,241
217.149.123.45,0,245
84.48.68.172,0,51
185.24.189.216,0,47
217.68.115.217,0,244
79.160.137.56,0,244
80.232.92.89,0,239
82.146.71.248,0,52
5.83.231.37,0,47
31.45.86.165,0,51
195.204.49.140,0,51
185.226.203.181,0,45
81.167.244.149,0,244
195.204.49.117,0,242
93.89.32.255,0,245
78.26.46.102,0,235
217.116.87.151,0,49
195.225.2.95,0,244
212.33.139.209,0,244
85.252.185.150,0,52
82.134.57.79,0,244
83.243.172.217,0,55
5.100.184.236,0,47
213.128.167.7,0,49
194.110.207.222,1,54
93.124.131.111,0,241
147.12.33.14,0,49
185.168.243.139,0,49
195.1.85.50,0,50
92.62.41.108,0,46
185.112.27.61,0,244
85.167.213.251,1,52
62.92.145.117,0,244
151.252.8.2,0,52
155.4.41.240,1,46
89.10.134.193,0,51
79.161.175.209,0,243
80.232.52.189,0,240
5.249.251.211,1,49
178.248.99.143,0,47
217.17.208.122,0,246
91.149.1.117,0,240
155.4.183.166,0,47
62.92.225.147,0,243
84.215.12.90,0,51
185.90.180.13,0,232
217.31.104.28,0,48
84.49.219.83,0,52
185.206.225.125,0,46
80.232.65.218,0,243
84.49.213.63,0,52
195.0.230.148,0,52
