saddr,success,ttl
81.95.92.185,0,51
81.95.92.27,0,51
193.157.33.76,0,247
84.48.86.200,0,115
193.150.23.179,0,53
81.175.1.77,0,244
109.189.38.217,1,50
151.216.173.192,0,241
213.142.84.34,0,244
84.49.165.208,0,50
89.9.174.189,0,53
128.39.219.171,0,247
82.148.168.222,0,52
88.93.184.251,0,244
80.203.18.25,0,53
213.52.106.154,0,241
82.25.34.185,0,53
84.16.201.48,0,245
91.186.72.238,0,238
84.48.108.24,0,52
104.64.187.118,0,247
85.167.118.248,0,53
185.139.190.168,0,40
79.171.80.92,0,243
77.40.150.2,0,53
45.137.86.56,0,49
193.91.178.165,0,242
84.48.105.89,0,52
146.247.204.1,0,243
45.138.212.199,0,43
84.49.214.21,0,52
37.26.218.172,0,235
158.39.114.116,0,45
84.49.4.106,0,248
80.202.235.19,0,53
80.212.110.160,0,53
185.181.61.56,0,53
188.94.220.45,0,53
81.88.68.57,0,51
109.189.162.23,0,243
89.10.164.63,0,53
158.39.20.188,0,247
169.40.160.198,0,54
212.33.149.89,0,240
158.39.4.109,0,246
178.232.192.85,0,56
89.10.252.85,0,49
212.67.60.173,0,49
151.216.239.53,0,241
143.14.42.110,0,54
86.62.191.129,0,243
84.49.198.75,0,52
62.97.242.254,0,243
151.157.107.163,0,247
80.212.163.162,0,52
213.52.40.215,0,242
195.1.200.181,0,240
46.66.187.148,0,49
109.189.145.16,0,52
86.105.22.116,0,242
93.89.42.155,0,245
89.10.118.120,0,52
83.243.247.245,0,56
83.243.192.65,0,56
89.10.87.93,0,50
80.239.127.99,0,240
158.39.4.7,0,246
38.180.77.198,0,46
193.214.86.42,0,243
185.92.211.225,0,52
82.148.176.109,0,51
85.113.177.153,0,45
193.220.213.131,0,239
217.168.80.37,0,245
84.215.252.94,0,123
155.4.171.97,0,239
84.49.164.69,0,52
84.48.56.253,0,51
81.93.160.105,0,244
172.238.152.169,0,247
88.94.66.103,0,244
193.168.158.236,0,52
151.216.217.177,0,241
86.62.150.51,0,49
51.175.154.102,0,55
84.49.185.246,0,54
82.116.67.229,0,242
141.227.166.76,0,54
213.138.187.93,0,50
143.14.40.224,0,54
46.212.33.83,0,54
213.52.36.180,0,244
157.22.95.16,0,52
151.216.201.185,0,241
85.167.155.242,0,52
188.124.158.145,0,52
193.69.193.79,0,245
89.10.169.175,0,51
213.52.55.47,0,243
89.10.224.47,0,53
85.113.170.104,0,44
185.214.16.11,0,245
178.174.125.251,0,51
85.252.133.254,0,241
81.93.101.179,0,43
195.1.251.109,0,243
158.38.1.33,0,247
80.173.230.249,0,51
85.113.165.71,0,44
5.83.224.234,0,48
158.37.161.77,0,247
38.180.1.183,1,46
178.174.113.221,0,52
84.234.251.133,1,50
195.139.20.153,0,240
172.238.128.41,0,247
136.234.164.138,0,51
81.95.89.20,0,51
81.166.190.171,0,49
78.158.251.190,0,48
128.39.21.0,0,53
84.48.116.200,0,52
89.10.150.247,0,50
109.247.224.71,0,243
85.252.132.22,0,243
128.39.47.247,0,247
93.158.98.52,0,54
88.84.38.124,0,237
155.4.40.198,0,47
185.47.42.167,0,51
84.49.183.117,0,50
146.247.178.99,0,243
178.164.25.211,0,53
193.168.157.47,0,52
109.108.201.79,0,59
217.31.100.209,0,48
84.49.150.227,0,51
136.234.218.85,0,52
89.10.104.174,0,51
178.174.113.242,0,52
193.156.114.163,0,247
77.88.74.18,0,244
91.209.31.161,0,50
193.157.33.93,0,247
81.95.88.138,0,51
82.148.168.62,0,52
88.91.138.83,0,244
188.124.157.54,0,52
79.171.80.3,0,243
88.93.177.185,0,243
212.33.138.193,0,242
172.238.139.5,0,247
195.139.250.181,0,47
85.221.39.199,0,244
46.66.170.136,0,239
82.196.192.209,0,241
193.71.127.105,0,244
172.238.150.172,0,247
89.10.178.3,0,51
89.10.241.176,0,51
104.64.179.244,0,247
185.134.246.209,0,54
84.49.216.226,0,52
172.238.142.144,0,247
195.204.48.108,0,240
217.171.200.172,0,47
62.101.232.137,0,243
195.1.165.233,0,52
89.151.205.130,0,53
89.250.121.215,0,245
178.232.246.128,0,56
89.207.141.25,0,51
141.0.8.160,0,45
104.64.162.220,0,247
193.156.98.3,1,44
84.48.65.179,0,51
158.39.110.247,0,237
88.88.44.71,0,53
84.49.141.252,0,54
217.31.97.202,0,240
46.212.96.212,0,55
77.222.180.210,0,43
195.139.22.140,0,245
95.34.56.241,0,242
79.160.229.94,0,52
151.157.99.46,0,247
158.39.239.234,0,247
84.48.116.21,0,52
81.88.69.47,0,51
212.89.120.50,0,51
159.58.209.162,0,248
178.232.243.76,0,55
84.210.221.142,0,55
104.64.191.236,0,247
155.4.200.102,0,45
46.226.28.154,0,241
141.0.108.159,0,241
83.108.70.14,1,51
91.186.70.92,0,242
62.101.244.105,0,240
84.210.214.34,0,57
84.210.147.113,0,54
193.157.102.249,0,247
46.227.158.28,0,52
185.92.211.38,0,51
84.49.222.10,0,52
185.178.6.59,0,51
193.75.54.144,0,48
104.64.178.239,0,247
46.66.160.204,0,50
84.49.170.253,0,51
84.49.189.40,0,51
82.145.210.237,0,46
85.93.226.158,0,50
193.157.106.86,0,247
62.176.219.35,0,245
85.113.177.232,0,46
46.226.11.207,0,53
185.214.19.0,0,245
85.19.177.191,0,48
195.159.212.48,0,242
89.10.227.191,0,53
178.232.81.189,0,54
158.36.141.35,0,247
185.35.203.24,0,54
109.108.207.139,0,59
80.212.25.56,0,51
45.89.61.7,0,49
46.249.252.58,0,59
46.212.109.101,0,55
91.239.253.213,0,240
83.243.187.22,0,56
85.196.127.1,0,240
185.143.216.200,0,104
178.232.178.122,0,54
217.149.113.121,0,245
151.216.181.134,0,241
152.94.30.3,0,47
178.232.156.23,0,54
146.247.228.232,1,54
89.207.137.4,0,51
83.143.83.204,0,246
37.72.187.22,0,47
85.164.214.38,0,51
129.241.160.8,0,45
129.241.30.155,0,45
85.166.47.68,0,242
84.49.212.239,0,243
157.22.123.37,0,51
141.195.41.57,0,44
85.113.166.135,0,43
185.53.188.208,0,242
193.156.73.142,0,247
172.238.154.78,0,247
78.91.163.85,0,247
109.189.71.233,0,243
146.247.171.253,0,243
128.39.8.196,0,247
46.227.154.232,0,52
136.234.165.96,0,50
151.157.10.138,0,247
84.49.185.148,0,54
85.252.194.249,0,50
193.214.39.106,0,244
172.238.136.214,0,247
62.97.161.202,0,56
83.243.229.170,0,56
46.66.169.221,0,241
84.210.209.214,0,54
84.205.57.72,0,47
104.233.8.195,0,51
83.243.176.199,0,56
82.148.190.61,0,51
212.251.164.54,0,242
185.67.18.149,0,49
193.156.88.63,0,55
89.207.139.157,0,51
178.232.199.80,0,57
178.232.170.203,0,53
91.126.15.129,0,246
188.113.111.112,0,59
195.1.137.159,0,50
193.214.8.182,0,242
89.250.122.28,0,243
188.113.80.225,0,59
158.39.141.46,0,247
83.243.224.9,0,56
84.213.176.97,0,56
153.15.92.127,0,248
151.216.222.183,0,241
128.39.47.215,0,247
79.161.175.177,0,243
185.12.72.83,0,54
143.14.41.54,0,53
143.14.41.24,0,53
188.124.148.11,0,52
195.139.88.165,0,47
84.48.76.233,0,51
185.138.34.134,0,53
62.50.185.177,0,53
46.66.160.66,0,241
92.221.9.130,0,52
84.211.22.147,0,56
83.243.199.121,0,55
195.95.236.228,0,54
185.161.139.199,0,235
84.214.107.198,0,60
84.211.24.13,0,56
185.53.190.171,0,242
83.243.173.66,0,56
193.200.92.84,0,52
193.22.94.76,0,49
158.38.218.98,0,49
62.63.10.127,0,239
46.212.103.122,0,56
83.243.234.37,0,56
178.232.149.39,0,54
83.243.229.145,0,55
178.232.138.81,0,54
178.232.171.179,0,55
213.52.70.91,0,242
84.210.150.17,0,53
37.202.57.245,0,54
195.95.236.47,0,54
188.113.106.60,0,52
109.233.61.98,0,54
83.243.250.247,0,55
84.214.109.161,0,57
178.232.26.147,0,56
46.212.40.191,0,55
46.250.210.54,0,242
84.210.86.182,0,63
193.22.250.116,0,50
46.212.123.128,0,60
109.108.201.100,0,59
83.243.244.105,0,56
82.194.208.56,0,53
178.232.119.68,0,57
185.53.189.86,0,242
83.243.141.116,0,55
169.40.162.213,0,54
80.91.32.12,0,244
51.174.222.8,0,54
195.181.137.246,0,50
84.214.106.214,0,54
